,dataset,esperimento,pattern,graph,Sub_12_present,Sub_42_present,Sub_12_compliant,Sub_42_compliant,respected,Sub12,Sub42
42,bpi17denied,pattern,247,graph2714,True,True,True,True,True,1,0
43,bpi17denied,pattern,247,graph2713,True,False,False,,True,1,0
44,bpi17denied,pattern,247,graph2712,True,False,False,,True,1,0
45,bpi17denied,pattern,247,graph2711,True,True,True,True,True,1,1
46,bpi17denied,pattern,247,graph2710,True,False,False,,True,1,0
47,bpi17denied,pattern,247,graph2709,True,False,False,,True,1,0
48,bpi17denied,pattern,247,graph2708,True,True,True,True,True,1,1
49,bpi17denied,pattern,247,graph2707,True,False,False,,True,1,0
50,bpi17denied,pattern,247,graph2706,True,False,False,,True,1,0
51,bpi17denied,pattern,247,graph2705,True,True,True,True,True,1,1
52,bpi17denied,pattern,247,graph2704,True,False,False,,True,1,0
53,bpi17denied,pattern,247,graph2703,True,True,True,True,True,1,1
54,bpi17denied,pattern,247,graph2702,True,True,True,True,True,1,0
55,bpi17denied,pattern,247,graph2701,True,True,True,True,True,1,1
56,bpi17denied,pattern,247,graph2700,True,True,True,True,True,1,1
57,bpi17denied,pattern,247,graph2699,True,False,False,,True,1,0
58,bpi17denied,pattern,247,graph2698,True,True,True,True,True,1,1
59,bpi17denied,pattern,247,graph2697,True,False,False,,True,1,0
60,bpi17denied,pattern,247,graph2696,True,False,False,,True,1,0
61,bpi17denied,pattern,247,graph2695,True,False,False,,True,1,0
62,bpi17denied,pattern,247,graph2694,True,True,True,True,True,1,1
63,bpi17denied,pattern,247,graph2693,True,True,True,True,True,0,1
64,bpi17denied,pattern,247,graph2692,True,False,False,,True,1,0
65,bpi17denied,pattern,247,graph2691,True,True,True,True,True,1,0
66,bpi17denied,pattern,247,graph2690,True,True,True,True,True,1,1
67,bpi17denied,pattern,247,graph2689,True,False,False,,True,1,0
68,bpi17denied,pattern,247,graph2688,True,True,True,True,True,1,0
69,bpi17denied,pattern,247,graph2687,True,False,False,,True,1,0
70,bpi17denied,pattern,247,graph2686,True,True,True,True,True,1,1
71,bpi17denied,pattern,247,graph2685,True,True,True,True,True,1,1
72,bpi17denied,pattern,247,graph2684,True,True,True,True,True,1,1
73,bpi17denied,pattern,247,graph2683,True,True,True,True,True,1,0
74,bpi17denied,pattern,247,graph2682,True,True,True,True,True,1,1
75,bpi17denied,pattern,247,graph2681,True,True,True,True,True,1,1
76,bpi17denied,pattern,247,graph2680,True,True,True,True,True,1,0
77,bpi17denied,pattern,247,graph2679,True,True,True,True,True,1,1
78,bpi17denied,pattern,247,graph2678,True,True,True,True,True,1,1
79,bpi17denied,pattern,247,graph2677,True,True,True,True,True,1,1
80,bpi17denied,pattern,247,graph2676,True,True,True,True,True,1,1
81,bpi17denied,pattern,247,graph2675,True,False,False,,True,1,0
82,bpi17denied,pattern,247,graph2674,True,True,True,True,True,1,1
83,bpi17denied,pattern,247,graph2673,True,False,False,,True,1,0
84,bpi17denied,pattern,247,graph2672,True,False,False,,True,1,0
85,bpi17denied,pattern,247,graph2671,True,True,True,True,True,1,1
86,bpi17denied,pattern,247,graph2670,True,True,True,True,True,1,1
87,bpi17denied,pattern,247,graph2669,True,True,True,True,True,1,1
88,bpi17denied,pattern,247,graph2668,True,True,True,True,True,1,1
89,bpi17denied,pattern,247,graph2667,True,False,False,,True,1,0
90,bpi17denied,pattern,247,graph2666,True,False,False,,True,1,0
91,bpi17denied,pattern,247,graph2665,True,True,True,True,True,1,0
92,bpi17denied,pattern,247,graph2664,True,False,False,,True,1,0
93,bpi17denied,pattern,247,graph2663,True,False,False,,True,1,0
94,bpi17denied,pattern,247,graph2662,True,False,False,,True,1,0
95,bpi17denied,pattern,247,graph2661,True,True,True,True,True,1,0
96,bpi17denied,pattern,247,graph2660,True,True,True,True,True,1,1
97,bpi17denied,pattern,247,graph2659,True,False,False,,True,1,0
98,bpi17denied,pattern,247,graph2658,True,False,False,,True,1,0
99,bpi17denied,pattern,247,graph2657,True,False,False,,True,1,0
100,bpi17denied,pattern,247,graph2656,True,True,True,True,True,1,1
101,bpi17denied,pattern,247,graph2655,True,True,True,True,True,1,0
102,bpi17denied,pattern,247,graph2654,True,True,True,True,True,1,1
103,bpi17denied,pattern,247,graph2653,True,True,True,True,True,1,1
104,bpi17denied,pattern,247,graph2652,True,False,False,,True,1,0
105,bpi17denied,pattern,247,graph2651,True,False,False,,True,1,0
106,bpi17denied,pattern,247,graph2650,True,True,True,True,True,1,1
107,bpi17denied,pattern,247,graph2649,True,False,False,,True,1,0
108,bpi17denied,pattern,247,graph2648,True,False,False,,True,1,0
109,bpi17denied,pattern,247,graph2647,True,True,True,True,True,1,1
110,bpi17denied,pattern,247,graph2646,True,False,False,,True,1,0
111,bpi17denied,pattern,247,graph2645,True,False,False,,True,1,0
112,bpi17denied,pattern,247,graph2644,True,True,True,True,True,1,1
113,bpi17denied,pattern,247,graph2643,True,True,True,True,True,1,0
114,bpi17denied,pattern,247,graph2642,True,True,True,True,True,1,0
115,bpi17denied,pattern,247,graph2641,True,True,True,True,True,1,1
116,bpi17denied,pattern,247,graph2640,True,False,False,,True,1,0
117,bpi17denied,pattern,247,graph2639,True,True,True,True,True,1,1
118,bpi17denied,pattern,247,graph2638,True,False,False,,True,1,0
119,bpi17denied,pattern,247,graph2637,True,False,False,,True,1,0
120,bpi17denied,pattern,247,graph2636,True,True,True,True,True,1,0
121,bpi17denied,pattern,247,graph2635,True,True,True,True,True,1,0
122,bpi17denied,pattern,247,graph2634,True,False,False,,True,1,0
123,bpi17denied,pattern,247,graph2633,True,False,False,,True,1,0
124,bpi17denied,pattern,247,graph2632,True,True,True,True,True,1,1
125,bpi17denied,pattern,247,graph2631,True,False,False,,True,1,0
126,bpi17denied,pattern,247,graph2630,True,False,False,,True,1,0
127,bpi17denied,pattern,247,graph2629,True,True,True,True,True,1,0
128,bpi17denied,pattern,247,graph2628,True,False,False,,True,1,0
129,bpi17denied,pattern,247,graph2627,True,True,True,True,True,1,1
130,bpi17denied,pattern,247,graph2626,True,True,True,True,True,1,1
131,bpi17denied,pattern,247,graph2625,True,True,True,True,True,1,1
132,bpi17denied,pattern,247,graph2624,True,True,True,True,True,1,1
133,bpi17denied,pattern,247,graph2623,True,True,True,True,True,1,1
134,bpi17denied,pattern,247,graph2622,True,True,True,True,True,1,0
135,bpi17denied,pattern,247,graph2621,False,False,,,,0,1
136,bpi17denied,pattern,247,graph2620,True,True,True,True,True,1,1
137,bpi17denied,pattern,247,graph2619,True,False,False,,True,1,0
138,bpi17denied,pattern,247,graph2618,True,True,True,True,True,1,0
139,bpi17denied,pattern,247,graph2617,True,True,True,True,True,1,0
140,bpi17denied,pattern,247,graph2616,True,False,False,,True,1,0
141,bpi17denied,pattern,247,graph2615,True,True,True,True,True,1,1
142,bpi17denied,pattern,247,graph2614,True,False,False,,True,1,0
143,bpi17denied,pattern,247,graph2613,True,True,True,True,True,1,1
144,bpi17denied,pattern,247,graph2612,True,True,True,True,True,1,1
145,bpi17denied,pattern,247,graph2611,True,False,False,,True,1,0
146,bpi17denied,pattern,247,graph2610,True,True,True,True,True,1,1
147,bpi17denied,pattern,247,graph2609,True,True,True,True,True,1,0
148,bpi17denied,pattern,247,graph2608,True,False,False,,True,1,0
149,bpi17denied,pattern,247,graph2607,True,True,True,True,True,1,1
150,bpi17denied,pattern,247,graph2606,True,False,False,,True,1,0
151,bpi17denied,pattern,247,graph2605,True,True,True,True,True,1,1
152,bpi17denied,pattern,247,graph2604,True,False,False,,True,1,0
153,bpi17denied,pattern,247,graph2603,True,True,True,True,True,1,1
154,bpi17denied,pattern,247,graph2602,True,False,False,,True,1,0
155,bpi17denied,pattern,247,graph2601,True,False,False,,True,1,0
156,bpi17denied,pattern,247,graph2600,True,False,False,,True,1,0
157,bpi17denied,pattern,247,graph2599,True,True,True,True,True,0,1
158,bpi17denied,pattern,247,graph2598,True,False,False,,True,1,0
159,bpi17denied,pattern,247,graph2597,True,True,True,True,True,1,1
160,bpi17denied,pattern,247,graph2596,True,False,False,,True,1,0
161,bpi17denied,pattern,247,graph2595,True,False,False,,True,1,0
162,bpi17denied,pattern,247,graph2594,True,False,False,,True,1,0
163,bpi17denied,pattern,247,graph2593,True,False,False,,True,1,0
164,bpi17denied,pattern,247,graph2592,True,False,False,,True,1,0
165,bpi17denied,pattern,247,graph2591,True,False,False,,True,1,0
166,bpi17denied,pattern,247,graph2590,True,False,False,,True,1,0
167,bpi17denied,pattern,247,graph2589,True,False,False,,True,1,0
168,bpi17denied,pattern,247,graph2588,True,False,False,,True,1,0
169,bpi17denied,pattern,247,graph2587,True,False,False,,True,1,0
170,bpi17denied,pattern,247,graph2586,True,False,False,,True,1,0
171,bpi17denied,pattern,247,graph2585,True,False,False,,True,1,0
172,bpi17denied,pattern,247,graph2584,True,False,False,,True,1,0
173,bpi17denied,pattern,247,graph2583,True,True,True,True,True,1,1
174,bpi17denied,pattern,247,graph2582,True,False,False,,True,1,0
175,bpi17denied,pattern,247,graph2581,True,True,True,True,True,1,1
176,bpi17denied,pattern,247,graph2580,True,False,False,,True,1,0
177,bpi17denied,pattern,247,graph2579,True,True,True,True,True,1,1
178,bpi17denied,pattern,247,graph2578,True,False,False,,True,1,0
179,bpi17denied,pattern,247,graph2577,True,False,False,,True,1,0
180,bpi17denied,pattern,247,graph2576,True,False,False,,True,1,0
181,bpi17denied,pattern,247,graph2575,True,False,False,,True,1,0
182,bpi17denied,pattern,247,graph2574,True,True,True,True,True,1,1
183,bpi17denied,pattern,247,graph2573,True,False,False,,True,1,0
184,bpi17denied,pattern,247,graph2572,True,True,True,True,True,1,0
185,bpi17denied,pattern,247,graph2571,True,True,True,True,True,1,1
186,bpi17denied,pattern,247,graph2570,True,False,False,,True,1,0
187,bpi17denied,pattern,247,graph2569,True,True,True,True,True,1,1
188,bpi17denied,pattern,247,graph2568,True,False,False,,True,1,0
189,bpi17denied,pattern,247,graph2567,True,True,True,True,True,1,1
190,bpi17denied,pattern,247,graph2566,True,False,False,,True,1,0
191,bpi17denied,pattern,247,graph2565,True,True,True,True,True,1,1
192,bpi17denied,pattern,247,graph2564,True,True,True,True,True,1,1
193,bpi17denied,pattern,247,graph2563,True,True,True,True,True,1,1
194,bpi17denied,pattern,247,graph2562,True,True,True,True,True,1,1
195,bpi17denied,pattern,247,graph2561,True,True,True,True,True,1,1
196,bpi17denied,pattern,247,graph2560,True,False,False,,True,1,0
197,bpi17denied,pattern,247,graph2559,True,True,True,True,True,1,1
198,bpi17denied,pattern,247,graph2558,True,True,True,True,True,1,0
199,bpi17denied,pattern,247,graph2557,True,False,False,,True,1,0
200,bpi17denied,pattern,247,graph2556,True,False,False,,True,1,0
201,bpi17denied,pattern,247,graph2555,True,False,False,,True,1,0
202,bpi17denied,pattern,247,graph2554,True,True,True,True,True,1,1
203,bpi17denied,pattern,247,graph2553,True,False,False,,True,1,0
204,bpi17denied,pattern,247,graph2552,True,False,False,,True,1,0
205,bpi17denied,pattern,247,graph2551,True,True,True,True,True,1,1
206,bpi17denied,pattern,247,graph2550,True,True,True,True,True,1,1
207,bpi17denied,pattern,247,graph2549,True,True,True,True,True,1,1
208,bpi17denied,pattern,247,graph2548,True,True,True,True,True,1,0
209,bpi17denied,pattern,247,graph2547,True,True,True,True,True,0,1
210,bpi17denied,pattern,247,graph2546,True,False,False,,True,1,0
211,bpi17denied,pattern,247,graph2545,True,True,True,True,True,1,1
212,bpi17denied,pattern,247,graph2544,True,True,True,True,True,1,1
213,bpi17denied,pattern,247,graph2543,True,True,True,True,True,1,1
214,bpi17denied,pattern,247,graph2542,True,False,False,,True,1,0
215,bpi17denied,pattern,247,graph2541,True,True,True,True,True,1,1
216,bpi17denied,pattern,247,graph2540,True,True,True,True,True,1,1
217,bpi17denied,pattern,247,graph2539,True,True,True,True,True,1,1
218,bpi17denied,pattern,247,graph2538,True,True,True,True,True,1,1
219,bpi17denied,pattern,247,graph2537,True,False,False,,True,1,0
220,bpi17denied,pattern,247,graph2536,True,True,True,True,True,1,1
221,bpi17denied,pattern,247,graph2535,True,True,True,True,True,1,1
222,bpi17denied,pattern,247,graph2534,True,True,True,True,True,1,1
223,bpi17denied,pattern,247,graph2533,True,False,False,,True,1,0
224,bpi17denied,pattern,247,graph2532,True,True,True,True,True,1,1
225,bpi17denied,pattern,247,graph2531,True,True,True,True,True,0,1
226,bpi17denied,pattern,247,graph2530,True,True,True,True,True,1,1
227,bpi17denied,pattern,247,graph2529,True,True,True,True,True,1,1
228,bpi17denied,pattern,247,graph2528,True,True,True,True,True,1,1
229,bpi17denied,pattern,247,graph2527,True,False,False,,True,1,0
230,bpi17denied,pattern,247,graph2526,True,True,True,True,True,0,1
231,bpi17denied,pattern,247,graph2525,True,True,True,True,True,1,1
232,bpi17denied,pattern,247,graph2524,True,True,True,True,True,0,1
233,bpi17denied,pattern,247,graph2523,True,True,True,True,True,1,1
234,bpi17denied,pattern,247,graph2522,True,True,True,True,True,1,0
235,bpi17denied,pattern,247,graph2521,True,False,False,,True,1,0
236,bpi17denied,pattern,247,graph2520,True,False,False,,True,1,0
237,bpi17denied,pattern,247,graph2519,True,True,True,True,True,1,1
238,bpi17denied,pattern,247,graph2518,True,False,False,,True,1,0
239,bpi17denied,pattern,247,graph2517,True,True,True,True,True,1,1
240,bpi17denied,pattern,247,graph2516,True,False,False,,True,1,0
241,bpi17denied,pattern,247,graph2515,True,True,True,True,True,1,1
242,bpi17denied,pattern,247,graph2514,True,True,True,True,True,1,1
243,bpi17denied,pattern,247,graph2513,True,False,False,,True,1,0
244,bpi17denied,pattern,247,graph2512,True,False,False,,True,1,0
245,bpi17denied,pattern,247,graph2511,True,True,True,True,True,1,1
246,bpi17denied,pattern,247,graph2510,True,True,True,True,True,1,0
247,bpi17denied,pattern,247,graph2509,True,True,True,True,True,1,1
248,bpi17denied,pattern,247,graph2508,True,True,True,True,True,1,1
249,bpi17denied,pattern,247,graph2507,True,False,False,,True,1,0
250,bpi17denied,pattern,247,graph2506,True,False,False,,True,1,0
251,bpi17denied,pattern,247,graph2505,True,False,False,,True,1,0
252,bpi17denied,pattern,247,graph2504,True,False,False,,True,1,0
253,bpi17denied,pattern,247,graph2503,True,True,True,True,True,1,1
254,bpi17denied,pattern,247,graph2502,True,True,True,True,True,1,1
255,bpi17denied,pattern,247,graph2501,True,False,False,,True,1,0
256,bpi17denied,pattern,247,graph2500,True,False,False,,True,1,0
257,bpi17denied,pattern,247,graph2499,True,True,True,True,True,1,1
258,bpi17denied,pattern,247,graph2498,True,True,True,True,True,1,1
259,bpi17denied,pattern,247,graph2497,True,True,True,True,True,1,1
260,bpi17denied,pattern,247,graph2496,True,True,True,True,True,1,0
261,bpi17denied,pattern,247,graph2495,True,True,True,True,True,1,1
262,bpi17denied,pattern,247,graph2494,True,True,True,True,True,1,1
263,bpi17denied,pattern,247,graph2493,True,False,False,,True,1,0
264,bpi17denied,pattern,247,graph2492,True,False,False,,True,1,0
265,bpi17denied,pattern,247,graph2491,True,True,True,True,True,1,0
266,bpi17denied,pattern,247,graph2490,True,False,False,,True,1,0
267,bpi17denied,pattern,247,graph2489,True,True,True,True,True,1,0
268,bpi17denied,pattern,247,graph2488,True,True,True,True,True,1,0
269,bpi17denied,pattern,247,graph2487,True,True,True,True,True,1,1
270,bpi17denied,pattern,247,graph2486,True,False,False,,True,1,0
271,bpi17denied,pattern,247,graph2485,True,False,False,,True,1,0
272,bpi17denied,pattern,247,graph2484,True,True,True,True,True,1,1
273,bpi17denied,pattern,247,graph2483,True,True,True,True,True,1,1
274,bpi17denied,pattern,247,graph2482,True,False,False,,True,1,0
275,bpi17denied,pattern,247,graph2481,True,True,True,True,True,0,1
276,bpi17denied,pattern,247,graph2480,True,False,False,,True,1,0
277,bpi17denied,pattern,247,graph2479,True,False,False,,True,1,0
278,bpi17denied,pattern,247,graph2478,True,False,False,,True,1,0
279,bpi17denied,pattern,247,graph2477,True,True,True,True,True,1,1
280,bpi17denied,pattern,247,graph2476,True,True,True,True,True,1,1
281,bpi17denied,pattern,247,graph2475,True,False,False,,True,1,0
282,bpi17denied,pattern,247,graph2474,True,False,False,,True,1,0
283,bpi17denied,pattern,247,graph2473,True,False,False,,True,1,0
284,bpi17denied,pattern,247,graph2472,True,False,False,,True,1,0
285,bpi17denied,pattern,247,graph2471,True,False,False,,True,1,0
286,bpi17denied,pattern,247,graph2470,True,False,False,,True,1,0
287,bpi17denied,pattern,247,graph2469,True,True,True,True,True,1,1
288,bpi17denied,pattern,247,graph2468,True,True,True,True,True,1,1
289,bpi17denied,pattern,247,graph2467,True,True,True,True,True,1,1
290,bpi17denied,pattern,247,graph2466,True,False,False,,True,1,0
291,bpi17denied,pattern,247,graph2465,True,True,True,True,True,1,1
292,bpi17denied,pattern,247,graph2464,True,False,False,,True,1,0
293,bpi17denied,pattern,247,graph2463,True,True,True,True,True,1,1
294,bpi17denied,pattern,247,graph2462,True,True,True,True,True,1,1
295,bpi17denied,pattern,247,graph2461,True,True,True,True,True,1,1
296,bpi17denied,pattern,247,graph2460,True,True,True,True,True,1,0
297,bpi17denied,pattern,247,graph2459,True,True,True,True,True,1,1
298,bpi17denied,pattern,247,graph2458,True,False,False,,True,1,0
299,bpi17denied,pattern,247,graph2457,True,False,False,,True,1,0
300,bpi17denied,pattern,247,graph2456,True,True,True,True,True,0,1
301,bpi17denied,pattern,247,graph2455,True,True,True,True,True,1,1
302,bpi17denied,pattern,247,graph2454,True,True,True,True,True,1,1
303,bpi17denied,pattern,247,graph2453,True,True,True,True,True,1,1
304,bpi17denied,pattern,247,graph2452,True,False,False,,True,1,0
305,bpi17denied,pattern,247,graph2451,True,False,False,,True,1,0
306,bpi17denied,pattern,247,graph2450,True,True,True,True,True,1,0
307,bpi17denied,pattern,247,graph2449,True,True,True,True,True,0,1
308,bpi17denied,pattern,247,graph2448,True,False,False,,True,1,0
309,bpi17denied,pattern,247,graph2447,True,True,True,True,True,1,1
310,bpi17denied,pattern,247,graph2446,True,False,False,,True,1,0
311,bpi17denied,pattern,247,graph2445,True,True,True,True,True,1,0
312,bpi17denied,pattern,247,graph2444,True,True,True,True,True,1,1
313,bpi17denied,pattern,247,graph2443,True,False,False,,True,1,0
314,bpi17denied,pattern,247,graph2442,True,False,False,,True,1,0
315,bpi17denied,pattern,247,graph2441,True,False,False,,True,1,0
316,bpi17denied,pattern,247,graph2440,True,False,False,,True,1,0
317,bpi17denied,pattern,247,graph2439,True,False,False,,True,1,0
318,bpi17denied,pattern,247,graph2438,True,False,False,,True,1,0
319,bpi17denied,pattern,247,graph2437,True,False,False,,True,1,0
320,bpi17denied,pattern,247,graph2436,True,True,True,True,True,1,1
321,bpi17denied,pattern,247,graph2435,True,True,True,True,True,1,1
322,bpi17denied,pattern,247,graph2434,True,False,False,,True,1,0
323,bpi17denied,pattern,247,graph2433,True,False,False,,True,1,0
324,bpi17denied,pattern,247,graph2432,True,True,True,True,True,1,1
325,bpi17denied,pattern,247,graph2431,True,True,True,True,True,0,1
326,bpi17denied,pattern,247,graph2430,True,True,True,True,True,0,1
327,bpi17denied,pattern,247,graph2429,True,False,False,,True,1,0
328,bpi17denied,pattern,247,graph2428,True,True,True,True,True,1,0
329,bpi17denied,pattern,247,graph2427,True,False,False,,True,1,0
330,bpi17denied,pattern,247,graph2426,True,True,True,True,True,1,0
331,bpi17denied,pattern,247,graph2425,True,True,True,True,True,1,1
332,bpi17denied,pattern,247,graph2424,True,False,False,,True,1,0
333,bpi17denied,pattern,247,graph2423,True,False,False,,True,1,0
334,bpi17denied,pattern,247,graph2422,True,False,False,,True,1,0
335,bpi17denied,pattern,247,graph2421,True,True,True,True,True,1,1
336,bpi17denied,pattern,247,graph2420,True,True,True,True,True,1,1
337,bpi17denied,pattern,247,graph2419,True,False,False,,True,1,0
338,bpi17denied,pattern,247,graph2418,True,False,False,,True,1,0
339,bpi17denied,pattern,247,graph2417,True,False,False,,True,1,0
340,bpi17denied,pattern,247,graph2416,True,True,True,True,True,1,1
341,bpi17denied,pattern,247,graph2415,True,True,True,True,True,1,1
342,bpi17denied,pattern,247,graph2414,True,True,True,True,True,1,1
343,bpi17denied,pattern,247,graph2413,True,True,True,True,True,1,0
344,bpi17denied,pattern,247,graph2412,True,False,False,,True,1,0
345,bpi17denied,pattern,247,graph2411,True,False,False,,True,1,0
346,bpi17denied,pattern,247,graph2410,True,False,False,,True,1,0
347,bpi17denied,pattern,247,graph2409,True,True,True,True,True,1,1
348,bpi17denied,pattern,247,graph2408,True,False,False,,True,1,0
349,bpi17denied,pattern,247,graph2407,True,True,True,True,True,0,1
350,bpi17denied,pattern,247,graph2406,True,True,True,True,True,0,1
351,bpi17denied,pattern,247,graph2405,True,True,True,True,True,1,1
352,bpi17denied,pattern,247,graph2404,True,True,True,True,True,1,1
353,bpi17denied,pattern,247,graph2403,True,True,True,True,True,1,1
354,bpi17denied,pattern,247,graph2402,True,True,True,True,True,1,1
355,bpi17denied,pattern,247,graph2401,True,True,True,True,True,1,1
356,bpi17denied,pattern,247,graph2400,True,False,False,,True,1,0
357,bpi17denied,pattern,247,graph2399,True,False,False,,True,1,0
358,bpi17denied,pattern,247,graph2398,True,True,True,True,True,1,1
359,bpi17denied,pattern,247,graph2397,True,False,False,,True,1,0
360,bpi17denied,pattern,247,graph2396,True,False,False,,True,1,0
361,bpi17denied,pattern,247,graph2395,True,False,False,,True,1,0
362,bpi17denied,pattern,247,graph2394,True,True,True,True,True,1,1
363,bpi17denied,pattern,247,graph2393,True,False,False,,True,1,0
364,bpi17denied,pattern,247,graph2392,True,True,True,True,True,1,1
365,bpi17denied,pattern,247,graph2391,True,False,False,,True,1,0
366,bpi17denied,pattern,247,graph2390,True,True,True,True,True,1,1
367,bpi17denied,pattern,247,graph2389,True,True,True,True,True,1,1
368,bpi17denied,pattern,247,graph2388,True,True,True,True,True,1,1
369,bpi17denied,pattern,247,graph2387,True,False,False,,True,1,0
370,bpi17denied,pattern,247,graph2386,True,False,False,,True,1,0
371,bpi17denied,pattern,247,graph2385,True,True,True,True,True,1,1
372,bpi17denied,pattern,247,graph2384,True,True,True,True,True,1,1
373,bpi17denied,pattern,247,graph2383,True,True,True,True,True,1,1
374,bpi17denied,pattern,247,graph2382,True,True,True,True,True,1,1
375,bpi17denied,pattern,247,graph2381,True,True,True,True,True,1,1
376,bpi17denied,pattern,247,graph2380,True,True,True,True,True,1,1
377,bpi17denied,pattern,247,graph2379,True,False,False,,True,1,0
378,bpi17denied,pattern,247,graph2378,True,False,False,,True,1,0
379,bpi17denied,pattern,247,graph2377,True,False,False,,True,1,0
380,bpi17denied,pattern,247,graph2376,True,True,True,True,True,0,1
381,bpi17denied,pattern,247,graph2375,True,True,True,True,True,1,0
382,bpi17denied,pattern,247,graph2374,True,True,True,True,True,1,1
383,bpi17denied,pattern,247,graph2373,True,True,True,True,True,1,1
384,bpi17denied,pattern,247,graph2372,True,True,True,True,True,1,1
385,bpi17denied,pattern,247,graph2371,True,True,True,True,True,1,1
386,bpi17denied,pattern,247,graph2370,True,True,True,True,True,1,1
387,bpi17denied,pattern,247,graph2369,True,False,False,,True,1,0
388,bpi17denied,pattern,247,graph2368,True,False,False,,True,1,0
389,bpi17denied,pattern,247,graph2367,True,False,False,,True,1,0
390,bpi17denied,pattern,247,graph2366,True,True,True,True,True,1,1
391,bpi17denied,pattern,247,graph2365,True,True,True,True,True,1,1
392,bpi17denied,pattern,247,graph2364,True,False,False,,True,1,0
393,bpi17denied,pattern,247,graph2363,True,True,True,True,True,1,1
394,bpi17denied,pattern,247,graph2362,True,True,True,True,True,1,1
395,bpi17denied,pattern,247,graph2361,True,True,True,True,True,1,1
396,bpi17denied,pattern,247,graph2360,True,True,True,True,True,1,1
397,bpi17denied,pattern,247,graph2359,True,False,False,,True,1,0
398,bpi17denied,pattern,247,graph2358,True,False,False,,True,1,0
399,bpi17denied,pattern,247,graph2357,True,False,False,,True,1,0
400,bpi17denied,pattern,247,graph2356,True,False,False,,True,1,0
401,bpi17denied,pattern,247,graph2355,True,True,True,True,True,1,1
402,bpi17denied,pattern,247,graph2354,True,False,False,,True,1,0
403,bpi17denied,pattern,247,graph2353,True,False,False,,True,1,0
404,bpi17denied,pattern,247,graph2352,True,False,False,,True,1,0
405,bpi17denied,pattern,247,graph2351,True,False,False,,True,1,0
406,bpi17denied,pattern,247,graph2350,True,True,True,True,True,1,1
407,bpi17denied,pattern,247,graph2349,True,False,False,,True,1,0
408,bpi17denied,pattern,247,graph2348,True,False,False,,True,1,0
409,bpi17denied,pattern,247,graph2347,True,False,False,,True,1,0
410,bpi17denied,pattern,247,graph2346,True,False,False,,True,1,0
411,bpi17denied,pattern,247,graph2345,True,False,False,,True,1,0
412,bpi17denied,pattern,247,graph2344,True,False,False,,True,1,0
