,dataset,esperimento,pattern,graph,Sub_3_present,Sub_42_present,Sub_3_compliant,Sub_42_compliant,respected,Sub3,Sub42
137,bpi17denied,pattern,231,graph2019,True,False,False,False,True,1,0
138,bpi17denied,pattern,231,graph2018,True,False,False,False,True,1,0
139,bpi17denied,pattern,231,graph2017,True,False,False,False,True,1,0
140,bpi17denied,pattern,231,graph2016,True,False,False,False,True,1,0
141,bpi17denied,pattern,231,graph2015,True,True,True,True,True,1,1
142,bpi17denied,pattern,231,graph2014,True,False,False,False,True,1,1
143,bpi17denied,pattern,231,graph2013,False,False,False,False,,1,0
144,bpi17denied,pattern,231,graph2012,False,False,False,False,,0,1
145,bpi17denied,pattern,231,graph2011,True,False,False,False,True,1,0
146,bpi17denied,pattern,231,graph2010,True,False,False,False,True,1,0
147,bpi17denied,pattern,231,graph2009,True,False,False,False,True,1,0
148,bpi17denied,pattern,231,graph2008,True,False,False,False,True,1,0
149,bpi17denied,pattern,231,graph2007,True,False,False,False,True,1,1
150,bpi17denied,pattern,231,graph2006,True,True,True,True,True,1,1
151,bpi17denied,pattern,231,graph2005,True,False,False,False,True,1,0
152,bpi17denied,pattern,231,graph2004,True,True,True,True,True,1,1
153,bpi17denied,pattern,231,graph2003,True,False,False,False,True,1,0
154,bpi17denied,pattern,231,graph2002,True,True,True,True,True,1,1
155,bpi17denied,pattern,231,graph2001,True,False,False,False,True,1,0
156,bpi17denied,pattern,231,graph2000,True,True,True,True,True,0,1
157,bpi17denied,pattern,231,graph1999,True,False,False,False,True,1,1
158,bpi17denied,pattern,231,graph1998,True,True,True,True,True,0,1
159,bpi17denied,pattern,231,graph1997,True,True,True,True,True,0,1
160,bpi17denied,pattern,231,graph1996,True,False,False,False,True,1,1
161,bpi17denied,pattern,231,graph1995,True,False,False,False,True,1,0
162,bpi17denied,pattern,231,graph1994,False,False,False,False,,0,1
163,bpi17denied,pattern,231,graph1993,False,False,False,False,,1,0
164,bpi17denied,pattern,231,graph1992,True,True,True,True,True,1,1
165,bpi17denied,pattern,231,graph1991,False,False,False,False,,1,0
166,bpi17denied,pattern,231,graph1990,False,False,False,False,,0,1
167,bpi17denied,pattern,231,graph1989,True,True,True,True,True,1,1
168,bpi17denied,pattern,231,graph1988,True,True,True,True,True,1,1
169,bpi17denied,pattern,231,graph1987,False,False,False,False,,1,0
170,bpi17denied,pattern,231,graph1986,True,True,True,True,True,1,1
171,bpi17denied,pattern,231,graph1985,True,False,False,False,True,1,0
172,bpi17denied,pattern,231,graph1984,True,True,True,True,True,1,1
173,bpi17denied,pattern,231,graph1983,True,True,True,True,True,1,1
174,bpi17denied,pattern,231,graph1982,True,True,True,True,True,1,1
175,bpi17denied,pattern,231,graph1981,True,True,True,True,True,0,1
176,bpi17denied,pattern,231,graph1980,False,False,False,False,,0,1
177,bpi17denied,pattern,231,graph1979,True,True,True,True,True,1,1
178,bpi17denied,pattern,231,graph1978,False,False,False,False,,0,1
179,bpi17denied,pattern,231,graph1977,True,False,False,False,True,1,0
180,bpi17denied,pattern,231,graph1976,True,True,True,True,True,1,1
181,bpi17denied,pattern,231,graph1975,True,False,False,False,True,1,1
182,bpi17denied,pattern,231,graph1974,True,True,True,True,True,1,1
183,bpi17denied,pattern,231,graph1973,True,False,False,False,True,1,0
184,bpi17denied,pattern,231,graph1972,True,False,False,False,True,1,1
185,bpi17denied,pattern,231,graph1971,True,True,True,True,True,1,1
186,bpi17denied,pattern,231,graph1970,True,True,True,True,True,1,1
187,bpi17denied,pattern,231,graph1969,True,True,True,True,True,1,1
188,bpi17denied,pattern,231,graph1968,True,True,True,True,True,1,1
189,bpi17denied,pattern,231,graph1967,True,True,True,True,True,1,1
190,bpi17denied,pattern,231,graph1966,True,True,True,True,True,0,1
191,bpi17denied,pattern,231,graph1965,True,True,True,True,True,1,1
192,bpi17denied,pattern,231,graph1964,True,False,False,False,True,1,1
193,bpi17denied,pattern,231,graph1963,False,False,False,False,,1,0
194,bpi17denied,pattern,231,graph1962,True,False,False,False,True,1,0
195,bpi17denied,pattern,231,graph1961,True,True,True,True,True,1,1
196,bpi17denied,pattern,231,graph1960,False,False,False,False,,1,0
197,bpi17denied,pattern,231,graph1959,False,False,False,False,,0,1
198,bpi17denied,pattern,231,graph1958,True,True,True,True,True,0,1
199,bpi17denied,pattern,231,graph1957,True,True,True,True,True,1,1
200,bpi17denied,pattern,231,graph1956,False,False,False,False,,1,0
201,bpi17denied,pattern,231,graph1955,True,False,False,False,True,1,0
202,bpi17denied,pattern,231,graph1954,True,True,True,True,True,0,1
203,bpi17denied,pattern,231,graph1953,True,True,True,True,True,1,1
204,bpi17denied,pattern,231,graph1952,True,True,True,True,True,1,1
205,bpi17denied,pattern,231,graph1951,True,False,False,False,True,1,0
206,bpi17denied,pattern,231,graph1950,False,False,False,False,,1,0
207,bpi17denied,pattern,231,graph1949,True,True,True,True,True,1,1
208,bpi17denied,pattern,231,graph1948,True,True,True,True,True,1,1
209,bpi17denied,pattern,231,graph1947,True,False,False,False,True,1,0
210,bpi17denied,pattern,231,graph1946,True,False,False,False,True,1,0
211,bpi17denied,pattern,231,graph1945,False,False,False,False,,0,1
212,bpi17denied,pattern,231,graph1944,True,False,False,False,True,1,1
213,bpi17denied,pattern,231,graph1943,True,True,True,True,True,1,1
214,bpi17denied,pattern,231,graph1942,False,False,False,False,,0,1
215,bpi17denied,pattern,231,graph1941,True,True,True,True,True,1,1
216,bpi17denied,pattern,231,graph1940,True,False,False,False,True,1,0
217,bpi17denied,pattern,231,graph1939,False,False,False,False,,1,0
218,bpi17denied,pattern,231,graph1938,True,False,False,False,True,1,1
219,bpi17denied,pattern,231,graph1937,False,False,False,False,,1,0
220,bpi17denied,pattern,231,graph1936,True,False,False,False,True,1,1
221,bpi17denied,pattern,231,graph1935,True,True,True,True,True,0,1
222,bpi17denied,pattern,231,graph1934,True,True,True,True,True,1,1
223,bpi17denied,pattern,231,graph1933,True,False,False,False,True,1,0
224,bpi17denied,pattern,231,graph1932,True,True,True,True,True,0,1
225,bpi17denied,pattern,231,graph1931,False,False,False,False,,0,1
226,bpi17denied,pattern,231,graph1930,True,False,False,False,True,1,0
227,bpi17denied,pattern,231,graph1929,True,False,False,False,True,1,0
228,bpi17denied,pattern,231,graph1928,True,False,False,False,True,1,0
229,bpi17denied,pattern,231,graph1927,True,True,True,True,True,0,1
230,bpi17denied,pattern,231,graph1926,True,False,False,False,True,1,0
231,bpi17denied,pattern,231,graph1925,True,True,True,True,True,1,1
232,bpi17denied,pattern,231,graph1924,False,False,False,False,,0,1
233,bpi17denied,pattern,231,graph1923,True,True,True,True,True,1,1
234,bpi17denied,pattern,231,graph1922,True,False,False,False,True,1,0
235,bpi17denied,pattern,231,graph1921,True,True,True,True,True,0,1
236,bpi17denied,pattern,231,graph1920,True,True,True,True,True,1,1
237,bpi17denied,pattern,231,graph1919,True,True,True,True,True,0,1
238,bpi17denied,pattern,231,graph1918,False,False,False,False,,1,0
239,bpi17denied,pattern,231,graph1917,True,False,False,False,True,1,1
240,bpi17denied,pattern,231,graph1916,True,False,False,False,True,1,0
241,bpi17denied,pattern,231,graph1915,True,False,False,False,True,1,0
242,bpi17denied,pattern,231,graph1914,True,True,True,True,True,1,1
243,bpi17denied,pattern,231,graph1913,True,False,False,False,True,1,1
244,bpi17denied,pattern,231,graph1912,True,False,False,False,True,1,1
245,bpi17denied,pattern,231,graph1911,True,False,False,False,True,1,0
246,bpi17denied,pattern,231,graph1910,True,True,True,True,True,1,1
247,bpi17denied,pattern,231,graph1909,True,False,False,False,True,1,0
248,bpi17denied,pattern,231,graph1908,True,True,True,True,True,1,1
249,bpi17denied,pattern,231,graph1907,True,True,True,True,True,1,1
250,bpi17denied,pattern,231,graph1906,True,False,False,False,True,1,0
251,bpi17denied,pattern,231,graph1905,True,True,True,True,True,1,1
252,bpi17denied,pattern,231,graph1904,False,False,False,False,,1,0
253,bpi17denied,pattern,231,graph1903,True,False,False,False,True,1,0
254,bpi17denied,pattern,231,graph1902,True,False,False,False,True,1,0
255,bpi17denied,pattern,231,graph1901,True,False,False,False,True,1,0
256,bpi17denied,pattern,231,graph1900,True,False,False,False,True,1,0
257,bpi17denied,pattern,231,graph1899,True,False,False,False,True,1,1
258,bpi17denied,pattern,231,graph1898,True,True,True,True,True,1,1
259,bpi17denied,pattern,231,graph1897,True,False,False,False,True,1,0
260,bpi17denied,pattern,231,graph1896,True,False,False,False,True,1,0
261,bpi17denied,pattern,231,graph1895,True,False,False,False,True,1,1
262,bpi17denied,pattern,231,graph1894,True,True,True,True,True,1,1
263,bpi17denied,pattern,231,graph1893,True,True,True,True,True,1,1
264,bpi17denied,pattern,231,graph1892,True,False,False,False,True,1,0
265,bpi17denied,pattern,231,graph1891,True,False,False,False,True,1,0
266,bpi17denied,pattern,231,graph1890,True,False,False,False,True,1,0
267,bpi17denied,pattern,231,graph1889,True,True,True,True,True,1,1
268,bpi17denied,pattern,231,graph1888,False,False,False,False,,1,0
269,bpi17denied,pattern,231,graph1887,True,False,False,False,True,1,0
270,bpi17denied,pattern,231,graph1886,True,False,False,False,True,1,0
271,bpi17denied,pattern,231,graph1885,True,True,True,True,True,1,1
272,bpi17denied,pattern,231,graph1884,True,False,False,False,True,1,1
273,bpi17denied,pattern,231,graph1883,True,False,False,False,True,1,0
274,bpi17denied,pattern,231,graph1882,True,False,False,False,True,1,0
275,bpi17denied,pattern,231,graph1881,True,False,False,False,True,1,0
276,bpi17denied,pattern,231,graph1880,True,False,False,False,True,1,0
277,bpi17denied,pattern,231,graph1879,True,True,True,True,True,1,1
278,bpi17denied,pattern,231,graph1878,False,False,False,False,,1,0
279,bpi17denied,pattern,231,graph1877,False,False,False,False,,0,1
280,bpi17denied,pattern,231,graph1876,True,False,False,False,True,1,1
281,bpi17denied,pattern,231,graph1875,True,True,True,True,True,1,0
282,bpi17denied,pattern,231,graph1874,True,False,False,False,True,1,0
283,bpi17denied,pattern,231,graph1873,True,True,True,True,True,1,1
284,bpi17denied,pattern,231,graph1872,True,False,False,False,True,1,0
285,bpi17denied,pattern,231,graph1871,True,True,True,True,True,1,1
286,bpi17denied,pattern,231,graph1870,True,True,True,True,True,0,1
287,bpi17denied,pattern,231,graph1869,False,False,False,False,,0,1
288,bpi17denied,pattern,231,graph1868,False,False,False,False,,0,1
289,bpi17denied,pattern,231,graph1867,True,False,False,False,True,1,1
290,bpi17denied,pattern,231,graph1866,True,True,True,True,True,1,1
291,bpi17denied,pattern,231,graph1865,False,False,False,False,,1,0
292,bpi17denied,pattern,231,graph1864,True,True,True,True,True,1,1
293,bpi17denied,pattern,231,graph1863,True,False,False,False,True,1,1
294,bpi17denied,pattern,231,graph1862,True,False,False,False,True,1,0
295,bpi17denied,pattern,231,graph1861,True,False,False,False,True,1,0
296,bpi17denied,pattern,231,graph1860,True,False,False,False,True,1,0
297,bpi17denied,pattern,231,graph1859,True,False,False,False,True,1,1
298,bpi17denied,pattern,231,graph1858,True,True,True,True,True,0,1
299,bpi17denied,pattern,231,graph1857,False,False,False,False,,0,1
300,bpi17denied,pattern,231,graph1856,False,False,False,False,,0,1
301,bpi17denied,pattern,231,graph1855,True,False,False,False,True,1,1
302,bpi17denied,pattern,231,graph1854,True,True,True,True,True,1,1
303,bpi17denied,pattern,231,graph1853,True,True,True,True,True,0,1
304,bpi17denied,pattern,231,graph1852,True,True,True,True,True,0,1
305,bpi17denied,pattern,231,graph1851,False,False,False,False,,0,1
306,bpi17denied,pattern,231,graph1850,False,False,False,False,,0,1
307,bpi17denied,pattern,231,graph1849,True,True,True,True,True,1,1
308,bpi17denied,pattern,231,graph1848,True,False,False,False,True,1,0
309,bpi17denied,pattern,231,graph1847,True,False,False,False,True,1,0
310,bpi17denied,pattern,231,graph1846,True,False,False,False,True,1,0
311,bpi17denied,pattern,231,graph1845,True,True,True,True,True,0,1
312,bpi17denied,pattern,231,graph1844,True,False,False,False,True,1,0
313,bpi17denied,pattern,231,graph1843,True,False,False,False,True,1,1
314,bpi17denied,pattern,231,graph1842,True,False,False,False,True,1,1
315,bpi17denied,pattern,231,graph1841,True,False,False,False,True,1,1
316,bpi17denied,pattern,231,graph1840,True,False,False,False,True,1,0
317,bpi17denied,pattern,231,graph1839,True,False,False,False,True,1,1
318,bpi17denied,pattern,231,graph1838,True,False,False,False,True,1,1
319,bpi17denied,pattern,231,graph1837,False,False,False,False,,1,0
320,bpi17denied,pattern,231,graph1836,False,False,False,False,,1,0
321,bpi17denied,pattern,231,graph1835,False,False,False,False,,1,0
322,bpi17denied,pattern,231,graph1834,True,True,True,True,True,1,1
323,bpi17denied,pattern,231,graph1833,True,True,True,True,True,1,1
324,bpi17denied,pattern,231,graph1832,True,False,False,False,True,1,0
325,bpi17denied,pattern,231,graph1831,True,True,True,True,True,1,1
326,bpi17denied,pattern,231,graph1830,True,False,False,False,True,1,1
327,bpi17denied,pattern,231,graph1829,True,False,False,False,True,1,1
328,bpi17denied,pattern,231,graph1828,True,False,False,False,True,1,0
329,bpi17denied,pattern,231,graph1827,True,True,True,True,True,0,1
330,bpi17denied,pattern,231,graph1826,True,False,False,False,True,1,0
331,bpi17denied,pattern,231,graph1825,True,False,False,False,True,1,0
332,bpi17denied,pattern,231,graph1824,True,False,False,False,True,1,0
333,bpi17denied,pattern,231,graph1823,True,False,False,False,True,1,0
334,bpi17denied,pattern,231,graph1822,False,False,False,False,,0,1
335,bpi17denied,pattern,231,graph1821,True,False,False,False,True,1,0
336,bpi17denied,pattern,231,graph1820,True,False,False,False,True,1,0
337,bpi17denied,pattern,231,graph1819,True,False,False,False,True,1,0
338,bpi17denied,pattern,231,graph1818,True,True,True,True,True,0,1
339,bpi17denied,pattern,231,graph1817,True,False,False,False,True,1,0
340,bpi17denied,pattern,231,graph1816,True,False,False,False,True,1,0
341,bpi17denied,pattern,231,graph1815,True,False,False,False,True,1,0
342,bpi17denied,pattern,231,graph1814,True,False,False,False,True,1,0
343,bpi17denied,pattern,231,graph1813,True,True,True,True,True,1,1
344,bpi17denied,pattern,231,graph1812,True,False,False,False,True,1,0
345,bpi17denied,pattern,231,graph1811,True,False,False,False,True,1,0
346,bpi17denied,pattern,231,graph1810,False,False,False,False,,1,0
347,bpi17denied,pattern,231,graph1809,False,False,False,False,,1,0
348,bpi17denied,pattern,231,graph1808,True,False,False,False,True,1,0
349,bpi17denied,pattern,231,graph1807,True,False,False,False,True,1,0
350,bpi17denied,pattern,231,graph1806,True,False,False,False,True,1,0
351,bpi17denied,pattern,231,graph1805,True,True,True,True,True,1,1
352,bpi17denied,pattern,231,graph1804,False,False,False,False,,0,1
353,bpi17denied,pattern,231,graph1803,True,False,False,False,True,1,0
354,bpi17denied,pattern,231,graph1802,True,True,True,True,True,1,1
355,bpi17denied,pattern,231,graph1801,True,True,True,True,True,1,1
356,bpi17denied,pattern,231,graph1800,True,False,False,False,True,1,0
357,bpi17denied,pattern,231,graph1799,True,False,False,False,True,1,0
358,bpi17denied,pattern,231,graph1798,True,False,False,False,True,1,0
359,bpi17denied,pattern,231,graph1797,True,False,False,False,True,1,0
360,bpi17denied,pattern,231,graph1796,True,False,False,False,True,1,0
361,bpi17denied,pattern,231,graph1795,True,True,True,True,True,1,1
362,bpi17denied,pattern,231,graph1794,True,False,False,False,True,1,0
363,bpi17denied,pattern,231,graph1793,True,False,False,False,True,1,0
364,bpi17denied,pattern,231,graph1792,True,False,False,False,True,1,0
365,bpi17denied,pattern,231,graph1791,True,False,False,False,True,1,1
366,bpi17denied,pattern,231,graph1790,True,False,False,False,True,1,0
367,bpi17denied,pattern,231,graph1789,True,False,False,False,True,1,0
368,bpi17denied,pattern,231,graph1788,True,False,False,False,True,1,0
369,bpi17denied,pattern,231,graph1787,True,False,False,False,True,1,1
370,bpi17denied,pattern,231,graph1786,True,True,True,True,True,1,1
371,bpi17denied,pattern,231,graph1785,True,False,False,False,True,1,0
372,bpi17denied,pattern,231,graph1784,True,False,False,False,True,1,0
373,bpi17denied,pattern,231,graph1783,True,False,False,False,True,1,0
374,bpi17denied,pattern,231,graph1782,True,False,False,False,True,1,0
375,bpi17denied,pattern,231,graph1781,False,False,False,False,,1,0
376,bpi17denied,pattern,231,graph1780,True,True,True,True,True,1,1
377,bpi17denied,pattern,231,graph1779,False,False,False,False,,0,1
378,bpi17denied,pattern,231,graph1778,True,False,False,False,True,1,0
379,bpi17denied,pattern,231,graph1777,True,True,True,True,True,1,1
380,bpi17denied,pattern,231,graph1776,True,True,True,True,True,1,1
381,bpi17denied,pattern,231,graph1775,True,True,True,True,True,1,1
382,bpi17denied,pattern,231,graph1774,False,False,False,False,,1,0
383,bpi17denied,pattern,231,graph1773,True,False,False,False,True,1,0
384,bpi17denied,pattern,231,graph1772,False,False,False,False,,1,0
385,bpi17denied,pattern,231,graph1771,True,False,False,False,True,1,0
386,bpi17denied,pattern,231,graph1770,True,True,True,True,True,0,1
387,bpi17denied,pattern,231,graph1769,True,False,False,False,True,1,0
388,bpi17denied,pattern,231,graph1768,True,False,False,False,True,1,0
389,bpi17denied,pattern,231,graph1767,True,False,False,False,True,1,0
390,bpi17denied,pattern,231,graph1766,True,False,False,False,True,1,0
391,bpi17denied,pattern,231,graph1765,True,False,False,False,True,1,0
392,bpi17denied,pattern,231,graph1764,True,False,False,False,True,1,0
393,bpi17denied,pattern,231,graph1763,True,False,False,False,True,1,0
394,bpi17denied,pattern,231,graph1762,True,False,False,False,True,1,0
395,bpi17denied,pattern,231,graph1761,True,False,False,False,True,1,0
396,bpi17denied,pattern,231,graph1760,True,True,True,True,True,1,1
397,bpi17denied,pattern,231,graph1759,True,False,False,False,True,1,0
398,bpi17denied,pattern,231,graph1758,True,False,False,False,True,1,0
399,bpi17denied,pattern,231,graph1757,True,False,False,False,True,1,0
400,bpi17denied,pattern,231,graph1756,True,False,False,False,True,1,0
401,bpi17denied,pattern,231,graph1755,False,False,False,False,,1,0
402,bpi17denied,pattern,231,graph1754,False,False,False,False,,0,1
403,bpi17denied,pattern,231,graph1753,True,False,False,False,True,1,0
404,bpi17denied,pattern,231,graph1752,True,False,False,False,True,1,0
405,bpi17denied,pattern,231,graph1751,True,False,False,False,True,1,0
406,bpi17denied,pattern,231,graph1750,True,False,False,False,True,1,0
407,bpi17denied,pattern,231,graph1749,True,False,False,False,True,1,0
408,bpi17denied,pattern,231,graph1748,True,False,False,False,True,1,0
409,bpi17denied,pattern,231,graph1747,True,False,False,False,True,1,0
